q_local_idx,query_lab,num_valid_candidates,top1_score,top1_tm,top1_seqid,top12_mean_score,top12_mean_tm,top12_mean_seqid,ranking_mode
622,4OO1-E,12,0.24536999999999998,0.84537,0.171,0.14937999999999999,0.7990466666666666,0.22791666666666668,top12_mean
100,2CO5-A,12,0.21000000000000008,0.81,0.227,0.1488925,0.7488925000000001,0.17133333333333334,top12_mean
7,6ABI-A,12,0.22028999999999999,0.82029,0.331,0.1488533333333333,0.7511033333333333,0.26808333333333334,top12_mean
582,3NRN-A,12,0.29547000000000007,0.90847,0.413,0.14844,0.7495233333333333,0.16608333333333333,top12_mean
640,1P33-A,12,0.24663000000000002,0.84663,0.255,0.14754833333333334,0.8330483333333335,0.3526666666666667,top12_mean
744,2RK5-A,12,0.23486000000000012,0.84486,0.41,0.1470916666666667,0.747925,0.19666666666666666,top12_mean
371,4J0M-A,12,0.28182000000000007,0.88182,0.397,0.1461366666666667,0.7466366666666667,0.29133333333333333,top12_mean
971,5YKR-A,12,0.2603,0.8603,0.247,0.14601333333333336,0.7960133333333334,0.2474166666666667,top12_mean
715,6QV6-A,12,0.23685000000000012,0.91185,0.475,0.1454775,0.7517275,0.20691666666666664,top12_mean
506,5M2S-A,12,0.22053,0.82053,0.206,0.1451316666666667,0.8036316666666666,0.27591666666666664,top12_mean
527,7MKV-A,12,0.28745,0.88745,0.23,0.14347583333333333,0.7434758333333332,0.12858333333333333,top12_mean
81,3CB6-A,12,0.32965,0.92965,0.395,0.14324666666666672,0.7432466666666668,0.21158333333333335,top12_mean
294,1GZJ-A,12,0.32389000000000007,0.94689,0.423,0.14322250000000006,0.9721391666666666,0.6038333333333333,top12_mean
434,4KK3-A,12,0.30265,0.90265,0.219,0.1431516666666667,0.9050683333333334,0.48216666666666663,top12_mean
612,3OGD-A,12,0.1876,0.7876,0.165,0.14314083333333336,0.7925575,0.22508333333333333,top12_mean
711,6QSR-A,12,0.21703000000000006,0.81703,0.188,0.14284500000000003,0.753095,0.13383333333333333,top12_mean
440,6KRL-A,12,0.3052700000000001,0.91827,0.413,0.14255750000000003,0.7978075000000001,0.29849999999999993,top12_mean
826,2V25-A,12,0.23839,0.83839,0.368,0.14213333333333333,0.7421333333333333,0.22383333333333333,top12_mean
756,6S7V-A,12,0.23179000000000005,0.83179,0.154,0.14195333333333335,0.7419533333333335,0.11283333333333335,top12_mean
46,7BB7-A,12,0.20098000000000005,0.80098,0.209,0.1416066666666667,0.7416066666666667,0.18800000000000003,top12_mean
499,3LWC-A,12,0.19730000000000003,0.7973,0.104,0.14159,0.74159,0.1495,top12_mean
335,1I6V-D,12,0.1932100000000001,0.86221,0.469,0.14133333333333337,0.8313333333333333,0.49,top12_mean
182,3EAD-A,12,0.3471,0.9611,0.414,0.14024500000000004,0.7940783333333332,0.296,top12_mean
567,6NCG-A,12,0.19799,0.79799,0.28,0.14013750000000005,0.7524708333333333,0.21350000000000002,top12_mean
451,7L0A-A,12,0.22521000000000002,0.82521,0.376,0.13901000000000005,0.7390100000000001,0.20625000000000002,top12_mean
64,7BV6-B,12,0.31762999999999997,0.91763,0.328,0.13887250000000004,0.7874558333333334,0.20191666666666666,top12_mean
287,3GR3-A,12,0.32243,0.92243,0.355,0.13876833333333338,0.7387683333333332,0.2715,top12_mean
941,5XYI-M,12,0.16854999999999998,0.76855,0.275,0.13830583333333335,0.7383058333333333,0.2505,top12_mean
374,2J2Z-B,12,0.22992,0.82992,0.22,0.13786500000000002,0.7378649999999999,0.18800000000000003,top12_mean
956,5Y9D-A,12,0.28696,0.88696,0.283,0.1376908333333334,0.7602741666666667,0.25808333333333333,top12_mean
417,3K6H-A,12,0.22254000000000007,0.82254,0.343,0.1373916666666667,0.7373916666666668,0.22499999999999998,top12_mean
174,3E58-A,12,0.2501300000000001,0.85013,0.25,0.13682833333333336,0.7368283333333333,0.2286666666666667,top12_mean
824,5UZM-A,12,0.28269,0.88269,0.398,0.13657166666666667,0.756655,0.26858333333333334,top12_mean
817,3UN6-A,12,0.31256000000000006,0.91256,0.178,0.1362691666666667,0.7362691666666666,0.13016666666666668,top12_mean
13,7AHC-C,12,0.25049,0.85049,0.382,0.13592583333333338,0.7855925,0.34624999999999995,top12_mean
387,6JD6-A,12,0.15851000000000004,0.75851,0.208,0.1353775,0.7353774999999999,0.31233333333333335,top12_mean
644,7P8K-A,12,0.30010000000000003,0.9001,0.113,0.13502333333333338,0.7350233333333334,0.08941666666666666,top12_mean
557,7N8W-A,12,0.26136000000000004,0.86136,0.367,0.1346191666666667,0.7346191666666666,0.15774999999999997,top12_mean
966,5YGB-A,12,0.22633999999999999,0.82634,0.353,0.134265,0.7910983333333332,0.3356666666666666,top12_mean
145,6DKM-A,12,0.20633,0.80633,0.343,0.13355000000000006,0.73355,0.1841666666666667,top12_mean
278,5GKK-A,12,0.23267000000000004,0.83267,0.157,0.1334666666666667,0.7334666666666666,0.13691666666666666,top12_mean
276,5GJQ-W,12,0.17964000000000002,0.77964,0.1,0.1332641666666667,0.7411808333333334,0.1485,top12_mean
394,1JNW-A,12,0.26873,0.86873,0.288,0.13325250000000008,0.7416691666666666,0.29183333333333333,top12_mean
248,5FOG-A,12,0.30196,0.90196,0.37,0.13235,0.8416833333333334,0.4795833333333333,top12_mean
881,4WKM-A,12,0.22733000000000003,0.97033,0.543,0.13174333333333335,0.7924100000000002,0.2304166666666667,top12_mean
731,2R77-A,12,0.22121000000000002,0.82121,0.256,0.13137500000000002,0.7574583333333335,0.255,top12_mean
810,3UAM-A,12,0.17672,0.77672,0.39,0.13125083333333334,0.7312508333333333,0.28458333333333335,top12_mean
405,3JYS-A,12,0.20840999999999998,0.80841,0.203,0.13069583333333334,0.7306958333333334,0.15866666666666668,top12_mean
28,5AWR-A,12,0.22033000000000003,0.89933,0.479,0.1305166666666667,0.7371,0.17825000000000002,top12_mean
935,5XTM-A,12,0.30874,0.90874,0.298,0.13049750000000004,0.9014141666666667,0.5296666666666666,top12_mean
74,1C6V-A,12,0.25151000000000007,0.88051,0.429,0.12985916666666672,0.8716091666666667,0.5276666666666666,top12_mean
483,3LL5-A,12,0.3069700000000001,0.90697,0.294,0.12801083333333338,0.7280108333333334,0.19925,top12_mean
1010,5ZLR-A,12,0.24557000000000007,0.84557,0.289,0.12776083333333332,0.7277608333333334,0.15341666666666667,top12_mean
811,5UBI-A,12,0.25825,0.85825,0.289,0.12769000000000003,0.72769,0.2405833333333333,top12_mean
591,3NV0-B,12,0.18611,0.78611,0.248,0.12679833333333337,0.7267983333333334,0.14616666666666667,top12_mean
743,2RK0-A,12,0.22282999999999997,0.82283,0.161,0.12666416666666672,0.7266641666666668,0.20750000000000002,top12_mean
703,7QOO-W,12,0.16282000000000008,0.76282,0.157,0.12600500000000003,0.7260050000000001,0.15325,top12_mean
211,3EU9-A,12,0.27956000000000003,0.87956,0.25,0.1259791666666667,0.8256458333333333,0.3799166666666667,top12_mean
637,4P2I-A,12,0.18249000000000004,0.78249,0.262,0.12595583333333335,0.7259558333333334,0.2304166666666667,top12_mean
54,3BLJ-A,12,0.28049,0.88049,0.359,0.12587333333333336,0.8467899999999999,0.4515,top12_mean
871,2WCI-A,12,0.23387999999999998,0.83388,0.374,0.1255516666666667,0.7733016666666667,0.3209166666666667,top12_mean
855,7VQV-A,12,0.23608000000000007,0.83608,0.311,0.12554000000000004,0.8437899999999999,0.44525,top12_mean
44,7B9X-A,12,0.15686,0.75686,0.314,0.12447583333333338,0.7244758333333333,0.2635,top12_mean
882,7WKH-A,12,0.27771,0.87771,0.143,0.12397916666666671,0.7513958333333335,0.1755,top12_mean
922,6XFQ-A,12,0.18946000000000007,0.78946,0.398,0.12382416666666674,0.8206574999999999,0.4870833333333333,top12_mean
884,3WMJ-A,12,0.24563000000000001,0.84563,0.105,0.12370083333333336,0.7722008333333332,0.14291666666666666,top12_mean
18,3AMD-A,12,0.29448,0.93748,0.443,0.12367583333333336,0.9081758333333334,0.507,top12_mean
428,3KG0-A,12,0.30835000000000007,0.91935,0.411,0.12338666666666671,0.82347,0.3056666666666667,top12_mean
272,6GH3-A,12,0.23018000000000005,0.83018,0.13,0.12323250000000002,0.7232325,0.156,top12_mean
607,4OB4-A,12,0.22349000000000008,0.82349,0.288,0.12317750000000001,0.7231774999999999,0.18866666666666665,top12_mean
48,1BD3-A,12,0.24963000000000002,0.84963,0.362,0.12241416666666671,0.7374141666666668,0.28574999999999995,top12_mean
555,4N5Q-A,12,0.2313300000000001,0.84333,0.412,0.12166416666666668,0.7364975000000001,0.27925000000000005,top12_mean
547,3MZ1-A,12,0.24962000000000006,0.84962,0.299,0.12093166666666667,0.7209316666666665,0.16708333333333336,top12_mean
1005,7ZGF-A,12,0.34202,0.94202,0.346,0.12024750000000001,0.7202475,0.20266666666666666,top12_mean
45,3BB5-A,12,0.19813000000000003,0.79813,0.194,0.1198891666666667,0.7198891666666668,0.15308333333333335,top12_mean
985,5YWY-A,12,0.20736,0.80736,0.329,0.11952500000000003,0.7686083333333334,0.2778333333333333,top12_mean
291,4GX7-A,12,0.33354000000000006,0.93354,0.397,0.11947083333333335,0.7194708333333334,0.17049999999999998,top12_mean
256,4FX4-A,12,0.24992999999999999,0.84993,0.154,0.11900500000000004,0.719005,0.17508333333333334,top12_mean
1009,4ZKY-A,12,0.15300000000000002,0.753,0.218,0.11893416666666669,0.7189341666666667,0.17350000000000002,top12_mean
770,6SYN-A,12,0.29679,0.89679,0.279,0.11832833333333335,0.8140783333333333,0.43983333333333335,top12_mean
14,8AHF-A,12,0.25982000000000005,0.85982,0.358,0.11830083333333334,0.8407175000000001,0.44975000000000004,top12_mean
141,2DIY-A,12,0.18213999999999997,0.78214,0.278,0.1182441666666667,0.7182441666666667,0.21750000000000003,top12_mean
75,5C6M-A,12,0.23507,0.83507,0.315,0.11797500000000005,0.9118916666666665,0.5478333333333333,top12_mean
686,3QFK-A,12,0.20991000000000004,0.80991,0.187,0.11735916666666667,0.7173591666666667,0.18566666666666665,top12_mean
36,3B48-A,12,0.17064000000000001,0.77064,0.153,0.11730166666666669,0.7173016666666666,0.15383333333333335,top12_mean
445,1KWM-A,12,0.3268100000000001,0.94181,0.415,0.11691500000000009,0.7978316666666668,0.3910833333333333,top12_mean
1013,4ZO3-A,12,0.29771000000000003,0.89771,0.253,0.11673666666666667,0.7167366666666667,0.208,top12_mean
717,6QWO-A,12,0.20700000000000007,0.807,0.141,0.11527750000000005,0.7276941666666666,0.19525,top12_mean
974,1YRW-A,12,0.28701,0.88701,0.233,0.11494500000000003,0.714945,0.2154166666666667,top12_mean
785,1TII-A,12,0.17290000000000005,0.9509,0.578,0.11398333333333337,0.8649833333333334,0.5024166666666666,top12_mean
490,4LRL-A,12,0.18079,0.78079,0.196,0.11374500000000003,0.7137449999999999,0.1968333333333333,top12_mean
343,6I97-A,12,0.23961,0.83961,0.387,0.11342583333333334,0.7650091666666667,0.29283333333333333,top12_mean
806,3U5W-A,12,0.22326000000000001,0.82326,0.276,0.1133716666666667,0.7133716666666666,0.151,top12_mean
17,7AL7-A,12,0.21098000000000006,0.81098,0.237,0.11323166666666669,0.7132316666666666,0.18058333333333335,top12_mean
404,5JXC-A,12,0.21662000000000003,0.81662,0.129,0.11267000000000003,0.71267,0.10641666666666667,top12_mean
331,6I3P-A,12,0.34013000000000004,0.94013,0.391,0.1117866666666667,0.86137,0.5398333333333333,top12_mean
620,6ON9-A,12,0.14882000000000006,0.74882,0.168,0.11158833333333333,0.7115883333333334,0.17575,top12_mean
498,1LWR-A,12,0.16303,0.76303,0.351,0.11153249999999999,0.7115325,0.18083333333333332,top12_mean
634,2OZE-A,12,0.19793000000000005,0.79793,0.246,0.1110691666666667,0.7110691666666668,0.19041666666666665,top12_mean
286,2GQT-A,12,0.3521500000000001,0.95215,0.378,0.1101016666666667,0.7101016666666666,0.23975,top12_mean
548,4N04-A,12,0.17449000000000003,0.77449,0.147,0.1099841666666667,0.7099841666666666,0.1658333333333333,top12_mean
1000,6ZB9-A,12,0.23812,0.83812,0.278,0.10984250000000005,0.7594258333333332,0.27858333333333335,top12_mean
50,6BEV-A,12,0.19078000000000006,0.79078,0.22,0.10863833333333335,0.7086383333333334,0.20000000000000004,top12_mean
873,1WF5-A,12,0.14084000000000008,0.74084,0.266,0.10801916666666671,0.7080191666666668,0.25216666666666665,top12_mean
706,6QPW-C,12,0.20832000000000006,0.80832,0.223,0.1075033333333334,0.7509199999999999,0.3038333333333334,top12_mean
768,1SXD-A,12,0.18279000000000006,0.80979,0.427,0.10669000000000005,0.7091066666666667,0.33158333333333334,top12_mean
850,2VQ2-A,12,0.22858,0.82858,0.226,0.10595666666666666,0.7059566666666667,0.16974999999999998,top12_mean
370,3J0L-L,12,0.26924000000000003,0.96524,0.496,0.10568583333333341,0.9045191666666664,0.5901666666666667,top12_mean
41,1B78-A,12,0.30412000000000006,0.90412,0.344,0.10513166666666669,0.7195483333333335,0.2566666666666667,top12_mean
948,2Y2Z-A,12,0.16649000000000003,0.76649,0.243,0.10459750000000001,0.7045975000000001,0.1905,top12_mean
194,7EHR-A,12,0.3063900000000001,0.91839,0.412,0.10453083333333339,0.9156141666666667,0.58925,top12_mean
907,6WYN-A,12,0.17457,0.77457,0.163,0.10402833333333332,0.753695,0.22624999999999998,top12_mean
236,1F94-A,12,0.18062,0.78062,0.25,0.10393916666666668,0.7039391666666667,0.27299999999999996,top12_mean
409,2JZN-A,12,0.3042,0.9042,0.244,0.10390583333333336,0.7539058333333334,0.27308333333333334,top12_mean
447,3KZX-A,12,0.13517,0.73517,0.183,0.10370750000000002,0.7037075,0.21091666666666667,top12_mean
932,2XSG-A,12,0.24141,0.84141,0.257,0.10312916666666667,0.7031291666666667,0.17299999999999996,top12_mean
861,3VWC-A,12,0.17293999999999998,0.77294,0.158,0.10278000000000004,0.7027800000000001,0.10408333333333336,top12_mean
129,5DAJ-A,12,0.25724,0.85724,0.326,0.10253583333333338,0.7025358333333332,0.18575,top12_mean
992,6Z0P-A,12,0.2998,0.9188,0.419,0.10250250000000001,0.7055858333333332,0.2465833333333333,top12_mean
329,5HY7-A,12,0.24780000000000002,0.9308,0.483,0.10162916666666673,0.7202125,0.2364166666666667,top12_mean
315,5HG0-A,12,0.3192900000000001,0.91929,0.364,0.10114000000000002,0.7011400000000001,0.27575,top12_mean
143,2DJQ-A,12,0.15549999999999997,0.7555,0.349,0.1010375,0.7142041666666668,0.3376666666666666,top12_mean
115,5CZD-B,12,0.18830000000000002,0.7883,0.211,0.0998666666666667,0.7126166666666666,0.23074999999999998,top12_mean
363,5IWM-A,12,0.3156900000000001,0.96369,0.448,0.09980166666666672,0.9415516666666668,0.6417499999999999,top12_mean
683,2QEC-A,12,0.19213000000000002,0.79213,0.129,0.09928000000000002,0.69928,0.1545,top12_mean
1014,1ZP6-A,12,0.21436,0.81436,0.199,0.09852749999999999,0.6985275,0.161,top12_mean
897,5WT9-G,12,0.15849999999999997,0.7585,0.242,0.09674250000000002,0.7451591666666667,0.27925,top12_mean
885,6WMT-B,12,0.16315999999999997,0.76316,0.258,0.09665000000000006,0.6966500000000001,0.2818333333333333,top12_mean
347,3ICQ-T,12,0.11031000000000002,0.71031,0.099,0.09652000000000001,0.69652,0.09866666666666667,top12_mean
989,7YZV-A,12,0.17780000000000007,0.7778,0.126,0.0964666666666667,0.7923833333333333,0.27325,top12_mean
303,5H48-A,12,0.25609000000000004,0.85609,0.352,0.09581500000000003,0.8765650000000001,0.4999166666666666,top12_mean
685,3QF4-A,12,0.24819000000000002,0.84819,0.274,0.09521916666666669,0.7865525,0.36125,top12_mean
597,4O2D-A,12,0.25822,0.94422,0.486,0.09489500000000002,0.8076450000000001,0.45525,top12_mean
83,3CE7-A,12,0.16349999999999998,0.7635,0.3,0.0947566666666667,0.6947566666666667,0.2066666666666667,top12_mean
86,7CEG-B,12,0.28788,0.88788,0.37,0.09426083333333335,0.9355941666666667,0.6290000000000001,top12_mean
354,6IJO-6,12,0.21537000000000006,0.89437,0.479,0.09423083333333336,0.8458141666666669,0.5486666666666666,top12_mean
31,6B0L-K,12,0.21121,0.81121,0.369,0.09416416666666667,0.7648308333333332,0.43883333333333324,top12_mean
260,6G2G-A,12,0.12862000000000007,0.72862,0.145,0.09386333333333337,0.6938633333333333,0.17033333333333334,top12_mean
915,2X5F-A,12,0.21347000000000005,0.81347,0.141,0.0935791666666667,0.6935791666666667,0.14400000000000002,top12_mean
326,1HTN-A,12,0.15822000000000003,0.75822,0.266,0.09329666666666668,0.7394633333333335,0.2981666666666667,top12_mean
16,3ALN-A,12,0.14385000000000003,0.74385,0.222,0.0932641666666667,0.7094308333333333,0.27949999999999997,top12_mean
263,3G8K-A,12,0.16798999999999997,0.76799,0.239,0.09318583333333336,0.7888525,0.40158333333333335,top12_mean
399,3JR1-A,12,0.11041000000000001,0.71041,0.145,0.09299249999999999,0.6929925,0.12816666666666668,top12_mean
424,2KE9-A,12,0.12309999999999999,0.7231,0.31,0.09252083333333337,0.6925208333333334,0.26875,top12_mean
691,2QIE-B,12,0.25564,0.85564,0.303,0.09234583333333335,0.6923458333333333,0.1910833333333333,top12_mean
952,6Y6Z-A,12,0.26841000000000004,0.86841,0.252,0.0917716666666667,0.8419383333333332,0.4399166666666667,top12_mean
466,2L9R-A,12,0.13598,0.73598,0.4,0.0909016666666667,0.7079016666666668,0.3658333333333334,top12_mean
602,5O51-A,12,0.15976,0.75976,0.189,0.09043000000000001,0.69043,0.09616666666666666,top12_mean
444,6KTQ-A,12,0.30722000000000005,0.90722,0.349,0.08926750000000006,0.6892675,0.26358333333333334,top12_mean
721,7QYD-A,12,0.13992000000000004,0.95092,0.611,0.08838750000000005,0.7589708333333333,0.2875833333333333,top12_mean
502,6LY5-M,12,0.2441100000000001,0.86211,0.418,0.08819750000000004,0.6896975,0.28675,top12_mean
797,1TY4-A,12,0.14324000000000003,0.74324,0.2,0.08792583333333333,0.7316758333333335,0.2636666666666667,top12_mean
608,5OBT-A,12,0.26409000000000005,0.86409,0.29,0.08724916666666667,0.8349991666666666,0.47991666666666677,top12_mean
854,7VQB-A,12,0.30408999999999997,0.90409,0.267,0.08698500000000002,0.7268183333333332,0.2534166666666667,top12_mean
609,5OC7-A,12,0.13561,0.73561,0.151,0.08647000000000003,0.6864699999999999,0.1455,top12_mean
896,4WTR-A,12,0.17389,0.77389,0.144,0.08561583333333335,0.7352825,0.19041666666666668,top12_mean
551,4N3O-A,12,0.19070000000000004,0.8437,0.453,0.08545333333333338,0.7067866666666668,0.23108333333333328,top12_mean
1016,3ZW5-A,12,0.16574,0.90674,0.541,0.08539750000000002,0.7094808333333334,0.23858333333333334,top12_mean
114,6CY6-A,12,0.22147000000000006,0.90947,0.488,0.08493083333333336,0.8710141666666668,0.5343333333333333,top12_mean
418,7K60-U,12,0.23504000000000003,0.83504,0.274,0.0846083333333334,0.7846083333333334,0.40149999999999997,top12_mean
814,4UFC-A,12,0.30965,0.90965,0.398,0.08444250000000005,0.6873591666666666,0.15158333333333338,top12_mean
747,6RKV-A,12,0.22632000000000002,0.88632,0.46,0.08411333333333341,0.8784466666666667,0.5943333333333333,top12_mean
1008,4ZKI-A,12,0.19122000000000006,0.79122,0.278,0.08329500000000002,0.6832949999999999,0.2518333333333333,top12_mean
216,4EXB-A,12,0.22447000000000006,0.82447,0.295,0.08185833333333334,0.6818583333333331,0.1576666666666667,top12_mean
874,7WFF-g,12,0.26929000000000003,0.86929,0.232,0.08021500000000002,0.680215,0.10533333333333333,top12_mean
852,2VQQ-A,12,0.23118000000000005,0.83118,0.295,0.07992083333333337,0.8562541666666665,0.47741666666666666,top12_mean
829,6V4X-H,12,0.21294999999999997,0.81295,0.302,0.07969916666666668,0.7496158333333334,0.3216666666666667,top12_mean
5,4A61-A,12,0.19633,0.79633,0.124,0.07951166666666669,0.7762616666666666,0.2748333333333333,top12_mean
96,6CJN-A,12,0.2789400000000001,0.87894,0.394,0.07910666666666673,0.9042733333333333,0.5910833333333333,top12_mean
346,2IBG-E,12,0.12419000000000002,0.97919,0.655,0.07853500000000004,0.9732016666666667,0.6946666666666665,top12_mean
241,7FGN-A,12,0.20443,0.80443,0.162,0.07818916666666668,0.7726058333333333,0.26366666666666666,top12_mean
117,3D14-A,12,0.30398000000000003,0.90398,0.291,0.07705666666666668,0.85689,0.4949166666666666,top12_mean
1023,5ZZ3-A,12,0.28597000000000006,0.88597,0.398,0.07705000000000006,0.9202166666666668,0.6220833333333333,top12_mean
863,2VZ4-A,12,0.18424000000000001,0.83924,0.455,0.07689750000000002,0.6879808333333332,0.29041666666666666,top12_mean
504,2M1I-A,12,0.21438999999999997,0.81439,0.374,0.07669000000000001,0.7603566666666666,0.45475,top12_mean
107,3CR3-C,12,0.19913999999999998,0.79914,0.282,0.07650583333333337,0.6765058333333333,0.14524999999999996,top12_mean
750,1RRP-B,12,0.22329,0.93129,0.508,0.07536583333333333,0.8347825000000001,0.5113333333333333,top12_mean
372,3J16-F,12,0.24408000000000007,0.93008,0.486,0.07535166666666669,0.6825183333333333,0.2275,top12_mean
716,1QWJ-A,12,0.14683999999999997,0.74684,0.126,0.07529000000000001,0.67529,0.14316666666666666,top12_mean
1004,6ZEP-A,12,0.28671,0.88671,0.286,0.07482083333333335,0.7248208333333332,0.24983333333333335,top12_mean
265,1GA7-A,12,0.2108,0.8108,0.272,0.07481916666666669,0.7227358333333335,0.3001666666666667,top12_mean
923,5XGT-A,12,0.23565999999999998,0.83566,0.385,0.07449416666666668,0.7998275,0.4844166666666667,top12_mean
252,1FTT-A,12,0.12102000000000002,0.72102,0.327,0.07436916666666671,0.6768691666666666,0.37433333333333335,top12_mean
539,2MTI-A,12,0.18057,0.78057,0.238,0.07402000000000003,0.7424366666666667,0.3829166666666666,top12_mean
442,2KT4-B,12,0.15214000000000005,0.75214,0.219,0.07389416666666672,0.7095608333333333,0.26408333333333334,top12_mean
288,2GU9-A,12,0.14371,0.74371,0.175,0.07372416666666669,0.6737241666666667,0.15183333333333335,top12_mean
841,3VI4-A,12,0.21118000000000003,0.91318,0.502,0.07317000000000005,0.7749199999999999,0.43475,top12_mean
261,6G7W-A,12,0.27343,0.92843,0.455,0.07129166666666668,0.6847916666666666,0.19650000000000004,top12_mean
321,6HKE-A,12,0.33447000000000005,0.93447,0.311,0.07060083333333335,0.6706008333333333,0.17425000000000002,top12_mean
789,4TR2-A,12,0.08835000000000004,0.68835,0.253,0.06936583333333336,0.6693658333333333,0.21216666666666664,top12_mean
351,6IHL-A,12,0.27153000000000005,0.87153,0.316,0.06921666666666675,0.8673833333333333,0.509,top12_mean
611,2OGP-A,12,0.18412000000000006,0.78412,0.348,0.0688758333333334,0.7635425000000001,0.40291666666666665,top12_mean
164,4DWN-A,12,0.16412000000000004,0.76412,0.179,0.06882000000000005,0.71882,0.24724999999999997,top12_mean
676,4Q8G-A,12,0.08940999999999999,0.68941,0.165,0.06835833333333335,0.6683583333333334,0.168,top12_mean
702,3QO6-A,12,0.15488000000000002,0.75488,0.324,0.06752000000000002,0.67277,0.367,top12_mean
679,1QAN-A,12,0.26666,0.86666,0.208,0.06661000000000002,0.66661,0.1658333333333333,top12_mean
626,1OQ1-A,12,0.12678,0.72678,0.11,0.06619583333333337,0.6661958333333334,0.08491666666666665,top12_mean
904,7WWF-A,12,0.17796,0.77796,0.213,0.06592,0.66592,0.18191666666666664,top12_mean
632,2OWA-A,12,0.26707000000000003,0.86707,0.336,0.06439416666666671,0.6643941666666667,0.23458333333333328,top12_mean
464,3L7X-A,12,0.17157,0.77157,0.313,0.06403916666666669,0.6699558333333333,0.30683333333333335,top12_mean
560,3NAP-B,12,0.24727,0.84727,0.372,0.06365083333333336,0.6636508333333333,0.15566666666666665,top12_mean
336,2I6E-A,12,0.28493999999999997,0.88494,0.303,0.06337000000000004,0.7127866666666667,0.233,top12_mean
128,3DAW-B,12,0.20537000000000005,0.80537,0.146,0.06307583333333334,0.7106591666666667,0.21166666666666667,top12_mean
857,3VSL-A,12,0.12070999999999998,0.72071,0.361,0.06263083333333334,0.6626308333333334,0.25466666666666665,top12_mean
8,7AB5-A,12,0.26805,0.86805,0.174,0.06199250000000001,0.6619924999999999,0.17433333333333334,top12_mean
892,3WQT-A,12,0.25877000000000006,0.85877,0.2,0.0617516666666667,0.7117516666666667,0.2305,top12_mean
40,7B6D-C,12,0.19865,0.79865,0.316,0.06130250000000001,0.6738025,0.19883333333333328,top12_mean
532,7MOD-A,12,0.18296999999999997,0.93897,0.556,0.0602116666666667,0.7844616666666666,0.35366666666666663,top12_mean
15,3AL2-A,12,0.07949000000000006,0.67949,0.158,0.0598316666666667,0.6598316666666667,0.17675,top12_mean
230,4F6L-A,12,0.24336000000000002,0.84336,0.281,0.05982583333333336,0.7093258333333333,0.24691666666666667,top12_mean
999,5Z7Q-A,12,0.17859999999999998,0.7786,0.316,0.05907333333333336,0.6590733333333334,0.15300000000000002,top12_mean
493,5LSF-C,12,0.19959000000000005,0.79959,0.167,0.05904916666666668,0.7090491666666666,0.20099999999999998,top12_mean
200,4EMO-A,12,0.12540000000000007,0.7254,0.122,0.058977500000000044,0.6589775,0.12291666666666667,top12_mean
678,6Q9V-B,12,0.26526000000000005,0.86726,0.402,0.05885166666666671,0.763185,0.46608333333333335,top12_mean
840,2VIF-A,12,0.09264000000000006,0.69264,0.352,0.05867000000000002,0.65867,0.287,top12_mean
97,3CLM-A,12,0.3345400000000001,0.94454,0.41,0.05844500000000003,0.8085283333333333,0.4265833333333333,top12_mean
663,2PL2-A,12,0.16580000000000006,0.7658,0.16,0.05827666666666669,0.6582766666666666,0.15741666666666668,top12_mean
535,6MR1-A,12,0.19004,0.79004,0.143,0.05781333333333335,0.67198,0.2058333333333333,top12_mean
910,3X22-A,12,0.22540000000000004,0.8254,0.26,0.05753750000000004,0.8850375000000001,0.5401666666666666,top12_mean
796,5TXR-A,12,0.18964000000000003,0.78964,0.322,0.056733333333333365,0.6702333333333335,0.18925000000000003,top12_mean
224,1F2I-G,12,0.20540999999999998,0.80541,0.377,0.05621583333333336,0.7189658333333333,0.42091666666666666,top12_mean
458,2L4N-A,12,0.08262000000000003,0.68262,0.381,0.05520083333333336,0.6560341666666667,0.3469166666666667,top12_mean
411,5K28-A,12,0.22304000000000002,0.82304,0.339,0.05359833333333336,0.821265,0.5429166666666667,top12_mean
748,3RMI-A,12,0.20611999999999997,0.80612,0.264,0.05331250000000004,0.6533125000000001,0.19683333333333333,top12_mean
802,3U2B-C,12,0.18447000000000002,0.78447,0.329,0.05320166666666671,0.8114516666666666,0.5334166666666668,top12_mean
67,4BX2-A,12,0.21053,0.81053,0.247,0.053181666666666676,0.8664316666666666,0.5323333333333333,top12_mean
134,2DDA-A,12,0.1384900000000001,0.92949,0.591,0.05277000000000004,0.7662700000000001,0.433,top12_mean
217,4EXL-A,12,0.13954000000000005,0.80654,0.467,0.05248500000000003,0.6580683333333334,0.1575,top12_mean
825,6UZH-A,12,0.3358,0.9358,0.369,0.0521591666666667,0.7779091666666668,0.4170833333333333,top12_mean
938,4XVH-A,12,0.30647,0.90647,0.304,0.052080833333333354,0.6520808333333333,0.18925000000000003,top12_mean
322,1HLQ-A,12,0.24661,0.84661,0.357,0.05146333333333333,0.6514633333333334,0.25016666666666665,top12_mean
658,7PI0-P,12,0.17185000000000006,0.95285,0.581,0.05135416666666667,0.7373541666666665,0.3525833333333333,top12_mean
195,3EIS-A,12,0.26047,0.86047,0.239,0.049345000000000055,0.7462616666666667,0.2926666666666667,top12_mean
468,1LAC-A,12,0.12912999999999997,0.72913,0.299,0.049131666666666685,0.6491316666666667,0.30724999999999997,top12_mean
204,2EP8-A,12,0.08183000000000007,0.68183,0.253,0.04877833333333335,0.6487783333333333,0.20375000000000001,top12_mean
